employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
7898,Analytics,region_2,Masters & above,m,other,1,50,3.0,7,0,0,86
71755,Procurement,region_22,Bachelors,m,other,1,30,4.0,7,1,0,73
16142,Technology,region_16,Bachelors,f,sourcing,1,33,3.0,8,0,0,78
71602,Technology,region_2,Masters & above,m,referred,1,39,3.0,9,0,0,80
8700,Operations,region_16,Bachelors,f,sourcing,1,33,4.0,7,0,0,58
52280,Operations,region_22,Bachelors,m,other,1,31,4.0,5,0,0,65
7389,Finance,region_2,Masters & above,m,other,3,42,3.0,12,0,0,58
33139,Sales & Marketing,region_7,Bachelors,m,sourcing,1,26,2.0,2,0,0,61
24568,Operations,region_15,Bachelors,m,sourcing,1,34,4.0,7,0,0,60
62187,Operations,region_15,Bachelors,m,sourcing,2,32,3.0,5,0,0,60
73406,Operations,region_29,Bachelors,m,other,1,39,5.0,9,0,0,74
9094,Sales & Marketing,region_22,Masters & above,f,other,1,42,3.0,7,0,0,55
53142,Technology,region_1,Bachelors,m,other,1,28,3.0,4,0,0,82
77238,Sales & Marketing,region_22,Bachelors,f,other,1,30,1.0,5,1,0,50
53143,Sales & Marketing,region_4,Masters & above,m,other,1,40,3.0,7,1,0,50
86,Sales & Marketing,region_4,Masters & above,f,other,1,43,2.0,3,1,0,49
37568,Procurement,region_10,Masters & above,f,sourcing,1,35,3.0,3,0,0,70
55332,Procurement,region_15,Masters & above,m,other,1,34,5.0,7,1,0,70
65776,Analytics,region_2,Bachelors,m,sourcing,1,40,5.0,3,0,0,79
48867,Sales & Marketing,region_4,Bachelors,m,other,1,46,5.0,13,0,0,54
27305,Sales & Marketing,region_13,Masters & above,m,other,1,43,3.0,7,0,0,53
43967,Procurement,region_27,Masters & above,f,other,1,37,5.0,8,0,0,68
57463,Technology,region_33,Bachelors,m,other,1,30,3.0,3,1,0,76
35401,Sales & Marketing,region_33,Masters & above,m,other,1,57,3.0,2,0,0,48
77389,Procurement,region_17,Bachelors,f,other,1,53,3.0,3,0,1,78
55993,Operations,region_22,,m,sourcing,1,27,4.0,3,0,0,60
25726,Technology,region_23,Bachelors,m,other,1,32,4.0,5,1,0,82
42552,Sales & Marketing,region_7,Masters & above,m,other,6,40,3.0,4,0,0,52
50075,Sales & Marketing,region_13,Masters & above,m,sourcing,1,33,4.0,2,1,0,50
60103,Sales & Marketing,region_28,Bachelors,m,other,2,33,3.0,2,0,0,50
69938,Technology,region_26,Bachelors,m,sourcing,1,30,4.0,8,0,0,77
6701,Operations,region_26,Bachelors,m,other,1,42,3.0,14,0,0,57
1801,Sales & Marketing,region_27,Bachelors,m,sourcing,1,41,3.0,11,0,0,50
68647,Sales & Marketing,region_20,Masters & above,m,sourcing,1,37,1.0,11,0,0,48
37481,Technology,region_3,Masters & above,m,other,1,33,3.0,4,0,0,81
69027,Procurement,region_2,Bachelors,f,sourcing,3,34,4.0,7,0,0,71
42211,Sales & Marketing,region_26,Bachelors,m,other,1,35,5.0,8,0,0,47
19687,Technology,region_5,Bachelors,f,other,1,51,5.0,7,0,0,84
60950,Analytics,region_26,Bachelors,f,other,1,30,4.0,6,1,0,84
51197,Operations,region_26,Bachelors,m,other,2,44,3.0,3,0,0,62
20731,Operations,region_2,Masters & above,m,other,1,42,2.0,7,0,0,58
17693,Procurement,region_13,Bachelors,f,other,1,28,4.0,2,1,0,69
11905,Technology,region_2,Bachelors,f,sourcing,1,56,3.0,12,0,0,83
46737,Sales & Marketing,region_20,Masters & above,m,sourcing,1,41,3.0,3,0,0,53
19864,Legal,region_22,Bachelors,m,other,2,35,4.0,4,0,0,57
65639,Operations,region_2,Masters & above,f,sourcing,1,35,3.0,4,1,0,70
69080,Technology,region_10,Masters & above,f,other,2,36,3.0,4,1,0,78
73711,Sales & Marketing,region_2,Bachelors,f,other,1,36,2.0,7,0,0,54
50984,Technology,region_23,Masters & above,m,other,1,39,5.0,5,1,0,80
642,Sales & Marketing,region_22,Bachelors,f,other,1,28,,1,1,0,52
57186,Sales & Marketing,region_12,Bachelors,m,other,1,38,1.0,5,0,0,46
52356,Finance,region_13,Bachelors,m,other,1,32,1.0,4,0,0,59
41638,Procurement,region_2,Bachelors,m,other,1,56,4.0,14,0,0,65
1968,Sales & Marketing,region_4,Masters & above,m,other,1,52,3.0,5,0,0,49
56248,Sales & Marketing,region_22,Masters & above,m,sourcing,2,31,1.0,6,1,0,55
67067,Technology,region_7,Bachelors,f,other,2,35,3.0,8,0,0,78
33879,Sales & Marketing,region_22,Masters & above,m,other,2,38,5.0,7,1,0,48
37777,Finance,region_2,Bachelors,m,other,2,32,3.0,4,0,0,57
73179,Procurement,region_2,Bachelors,m,other,2,34,5.0,7,1,0,71
1819,Operations,region_26,Bachelors,m,other,1,31,5.0,4,0,0,56
76115,HR,region_2,Bachelors,m,referred,1,28,3.0,2,0,0,50
67715,Sales & Marketing,region_32,Bachelors,m,other,1,29,5.0,2,0,0,49
44574,Sales & Marketing,region_19,Bachelors,m,other,1,41,1.0,2,0,0,43
10845,Procurement,region_27,Bachelors,m,sourcing,3,25,3.0,2,0,0,68
63713,Procurement,region_7,Masters & above,m,sourcing,1,31,3.0,5,1,0,69
60436,Operations,region_22,Bachelors,f,sourcing,1,28,1.0,5,0,0,72
8885,Operations,region_27,Bachelors,f,sourcing,1,45,5.0,17,0,0,63
60811,Procurement,region_7,Below Secondary,f,sourcing,1,23,,1,1,0,69
2605,Sales & Marketing,region_22,Bachelors,m,referred,1,27,4.0,4,0,0,47
48782,Procurement,region_5,Bachelors,m,sourcing,1,28,3.0,2,0,0,70
64601,Technology,region_23,Bachelors,m,sourcing,1,29,2.0,5,1,0,79
23503,Finance,region_32,Bachelors,m,other,1,28,,1,1,0,53
50385,Sales & Marketing,region_17,Bachelors,m,other,1,38,5.0,4,0,0,47
30963,Sales & Marketing,region_4,Masters & above,f,other,1,34,3.0,4,0,0,52
23262,Procurement,region_25,Masters & above,m,sourcing,3,36,3.0,4,0,0,68
17853,Technology,region_15,Bachelors,m,other,1,39,5.0,9,1,0,79
76272,Operations,region_19,Bachelors,f,other,1,35,5.0,7,1,0,60
7136,Sales & Marketing,region_23,Bachelors,f,sourcing,1,28,5.0,3,1,0,48
51295,Operations,region_22,Masters & above,f,other,2,41,5.0,8,0,0,71
13093,Analytics,region_15,Bachelors,m,other,2,31,4.0,2,0,0,82
27620,Sales & Marketing,region_2,,m,other,3,49,2.0,20,0,0,51
17660,Analytics,region_29,Bachelors,m,sourcing,1,29,4.0,5,0,0,83
77823,Procurement,region_11,Bachelors,f,other,1,26,,1,1,0,68
36344,Sales & Marketing,region_11,,m,other,1,33,3.0,5,0,0,51
42583,Sales & Marketing,region_25,Bachelors,f,other,1,30,5.0,4,0,0,48
76815,Operations,region_15,Masters & above,f,other,1,45,5.0,15,0,0,58
49455,Technology,region_26,Masters & above,f,sourcing,1,42,3.0,6,0,0,75
68400,Finance,region_26,Bachelors,f,other,1,29,3.0,5,1,0,62
59515,Sales & Marketing,region_31,Bachelors,m,sourcing,2,41,1.0,11,0,0,48
22850,Sales & Marketing,region_34,Bachelors,m,other,1,35,4.0,4,0,0,49
36416,Finance,region_28,Bachelors,m,other,1,28,3.0,2,1,0,60
17186,Sales & Marketing,region_23,Bachelors,m,sourcing,2,31,4.0,3,0,0,51
70005,Operations,region_2,Bachelors,m,other,2,38,4.0,2,1,0,59
60552,Operations,region_32,Bachelors,m,other,1,33,3.0,6,1,0,56
31802,HR,region_27,Bachelors,m,sourcing,1,30,4.0,7,0,0,47
43985,HR,region_15,Bachelors,f,other,1,29,2.0,4,0,0,49
13479,Sales & Marketing,region_2,,m,other,1,38,4.0,3,1,0,48
69081,Sales & Marketing,region_15,Bachelors,m,other,2,25,2.0,3,0,0,46
72886,Operations,region_2,Masters & above,m,other,1,36,5.0,4,1,0,61
61645,Sales & Marketing,region_2,Masters & above,f,sourcing,1,39,5.0,4,1,0,50
66891,Sales & Marketing,region_26,Bachelors,m,other,1,43,1.0,3,0,0,49
41167,Sales & Marketing,region_22,Masters & above,m,other,3,45,3.0,6,0,0,44
17168,Operations,region_19,Masters & above,m,other,1,47,5.0,4,1,0,63
64258,Sales & Marketing,region_12,Bachelors,f,other,2,31,1.0,2,0,0,47
13005,HR,region_2,Bachelors,m,other,1,27,,1,0,0,48
73475,Finance,region_2,Bachelors,f,other,1,29,,1,0,0,64
61086,Procurement,region_15,Masters & above,m,sourcing,1,34,5.0,8,0,0,80
65115,Sales & Marketing,region_28,Masters & above,m,other,1,30,2.0,5,0,0,48
65994,Finance,region_2,Below Secondary,m,sourcing,1,22,,1,1,0,62
56148,Procurement,region_2,Bachelors,m,sourcing,1,40,1.0,7,0,0,65
61925,Technology,region_2,Bachelors,m,other,1,60,4.0,13,0,0,79
38434,Sales & Marketing,region_22,,m,other,1,22,1.0,2,0,0,52
50866,Operations,region_32,Bachelors,f,other,1,32,2.0,2,1,0,62
29724,Operations,region_7,Masters & above,f,sourcing,1,43,5.0,7,1,0,58
48326,Sales & Marketing,region_25,Bachelors,f,other,1,27,5.0,3,1,0,50
31310,Operations,region_22,Bachelors,m,referred,1,30,5.0,6,1,0,59
63996,Sales & Marketing,region_16,,m,other,1,31,4.0,4,0,0,51
78168,Sales & Marketing,region_22,,m,other,1,20,2.0,2,0,0,47
77533,Technology,region_7,Bachelors,f,sourcing,1,29,4.0,4,0,0,77
8786,Sales & Marketing,region_12,Bachelors,m,other,1,28,3.0,6,1,0,51
73573,Legal,region_2,Bachelors,m,sourcing,1,35,3.0,5,0,0,58
32020,Sales & Marketing,region_4,Masters & above,f,sourcing,1,32,3.0,6,0,0,49
18489,Operations,region_22,Bachelors,m,other,1,44,4.0,14,1,0,60
20962,Analytics,region_10,Masters & above,m,other,2,35,3.0,2,1,0,85
72335,Operations,region_22,Masters & above,m,sourcing,1,37,3.0,10,1,0,59
23803,Sales & Marketing,region_7,Bachelors,f,other,1,36,4.0,4,1,1,51
62933,Procurement,region_2,Bachelors,m,other,1,26,2.0,2,0,0,66
57014,Technology,region_5,Masters & above,m,other,3,30,3.0,7,0,0,80
58204,Operations,region_6,Bachelors,f,other,1,30,3.0,2,0,0,58
15662,Sales & Marketing,region_2,,m,other,1,51,4.0,4,0,0,49
12623,Sales & Marketing,region_22,Bachelors,m,other,1,20,2.0,2,0,0,47
12150,Analytics,region_22,Bachelors,m,sourcing,1,29,,1,0,0,82
77096,Sales & Marketing,region_23,Bachelors,m,other,1,28,4.0,2,0,0,51
4513,Technology,region_31,Bachelors,f,other,2,30,4.0,5,0,0,89
71550,Procurement,region_22,Masters & above,m,sourcing,1,54,4.0,2,1,1,69
44199,Technology,region_16,Below Secondary,m,other,1,23,,1,0,0,83
65783,Operations,region_22,Masters & above,m,other,1,38,4.0,6,1,0,58
28267,Sales & Marketing,region_18,Bachelors,m,sourcing,1,32,3.0,6,0,0,44
14864,Sales & Marketing,region_9,Masters & above,m,sourcing,1,28,2.0,4,0,0,52
29011,Operations,region_31,Bachelors,m,other,2,27,4.0,3,1,0,62
24206,Finance,region_6,Bachelors,f,other,1,25,5.0,2,0,0,59
50213,Operations,region_2,Bachelors,f,sourcing,2,35,3.0,7,0,0,54
77073,Operations,region_2,Bachelors,f,other,1,30,4.0,4,1,0,60
29369,Analytics,region_19,Bachelors,m,sourcing,1,30,3.0,5,0,0,80
59568,Legal,region_2,Masters & above,m,sourcing,1,35,3.0,6,1,0,58
74849,Operations,region_22,Bachelors,m,other,1,52,1.0,10,0,0,61
45087,Sales & Marketing,region_31,Bachelors,m,other,1,35,5.0,8,0,0,50
28407,Analytics,region_22,Masters & above,f,other,1,30,4.0,5,0,0,89
74503,Sales & Marketing,region_2,,m,other,1,22,,1,0,0,56
78228,Operations,region_20,Bachelors,m,other,1,29,4.0,2,0,0,61
42494,Analytics,region_32,Bachelors,m,other,1,35,3.0,2,1,0,86
8346,Operations,region_2,Bachelors,m,sourcing,1,57,4.0,6,1,0,60
45014,Analytics,region_31,Bachelors,m,sourcing,1,32,3.0,10,0,0,84
48109,Operations,region_13,Masters & above,f,sourcing,1,37,5.0,8,1,0,61
29658,Procurement,region_2,Masters & above,f,other,3,38,3.0,2,1,0,73
2783,Sales & Marketing,region_7,Masters & above,m,sourcing,2,35,3.0,4,0,0,48
11441,Operations,region_7,Below Secondary,m,other,1,25,4.0,3,0,0,56
38167,Technology,region_2,Masters & above,m,other,1,47,3.0,4,1,0,80
9677,Operations,region_19,Bachelors,m,sourcing,1,36,5.0,4,0,0,60
65203,Sales & Marketing,region_2,Bachelors,m,sourcing,1,46,2.0,6,0,0,48
14299,Procurement,region_2,Below Secondary,m,sourcing,1,24,4.0,2,1,0,69
20431,Operations,region_17,Masters & above,m,sourcing,1,43,2.0,5,1,0,56
67121,Operations,region_24,Masters & above,f,other,1,32,3.0,7,0,0,60
60251,Technology,region_27,Below Secondary,f,other,1,24,3.0,3,0,0,79
53267,R&D,region_26,Bachelors,m,other,1,31,4.0,6,0,0,84
50753,Analytics,region_22,Masters & above,f,other,1,37,4.0,10,0,0,85
40851,Operations,region_15,Bachelors,m,sourcing,2,39,5.0,12,0,0,73
32541,HR,region_16,Bachelors,f,other,1,33,3.0,3,1,0,49
48649,Sales & Marketing,region_28,Masters & above,m,other,1,47,5.0,18,0,0,52
27053,Procurement,region_22,Bachelors,m,other,1,30,3.0,4,1,0,68
35057,Technology,region_15,Bachelors,m,other,1,30,1.0,2,0,0,80
77219,Sales & Marketing,region_2,Masters & above,m,sourcing,1,41,4.0,10,0,0,49
10629,HR,region_23,Bachelors,m,other,1,28,3.0,6,0,0,47
76684,Sales & Marketing,region_4,Bachelors,m,other,2,26,3.0,3,0,0,52
47520,Operations,region_24,Bachelors,f,other,1,33,4.0,9,1,0,61
77562,Procurement,region_17,Masters & above,f,other,2,35,3.0,4,1,0,65
59420,Operations,region_32,Bachelors,m,sourcing,1,28,5.0,2,0,0,59
24905,Operations,region_2,Bachelors,f,sourcing,1,36,2.0,8,0,0,57
29630,Operations,region_14,Masters & above,m,sourcing,1,36,5.0,9,1,0,58
11129,Technology,region_7,Bachelors,m,other,2,38,4.0,9,0,0,83
65259,Operations,region_26,Masters & above,f,sourcing,1,35,4.0,7,0,0,62
25668,Sales & Marketing,region_2,Bachelors,f,other,1,37,3.0,9,1,0,91
68924,Procurement,region_2,Masters & above,m,other,1,37,5.0,3,1,1,68
70438,Legal,region_22,Below Secondary,m,other,3,24,,1,0,0,69
4019,Procurement,region_15,Masters & above,m,sourcing,1,40,5.0,11,0,0,74
30677,Technology,region_13,Bachelors,m,sourcing,2,33,5.0,6,1,0,80
25912,Operations,region_26,Bachelors,f,sourcing,1,28,4.0,4,0,0,65
40663,Sales & Marketing,region_5,Bachelors,m,other,1,44,3.0,16,0,0,53
54681,Procurement,region_17,Masters & above,f,other,2,36,3.0,9,0,1,70
27804,Sales & Marketing,region_16,Bachelors,m,other,2,31,1.0,5,0,0,52
21297,Technology,region_26,Bachelors,m,sourcing,1,27,3.0,1,0,0,82
2420,Procurement,region_15,Bachelors,f,sourcing,1,36,3.0,2,0,0,69
51293,Technology,region_2,Bachelors,f,other,1,45,5.0,5,0,0,81
73835,Sales & Marketing,region_26,Bachelors,m,other,1,28,3.0,2,0,0,48
14254,Sales & Marketing,region_27,Bachelors,m,other,3,23,,1,0,0,49
36518,Operations,region_31,Bachelors,m,other,1,46,5.0,9,1,0,61
41979,Operations,region_15,Masters & above,f,other,1,38,3.0,9,0,0,60
5715,Operations,region_15,Masters & above,f,other,1,43,4.0,4,1,0,58
26321,Procurement,region_23,Masters & above,m,sourcing,1,37,2.0,4,0,0,68
45295,Analytics,region_7,Masters & above,m,sourcing,2,35,3.0,6,1,0,87
52962,HR,region_13,Masters & above,m,other,1,37,3.0,9,0,0,51
1696,Operations,region_2,Bachelors,m,other,2,30,5.0,6,1,0,58
19622,Legal,region_2,Bachelors,m,other,1,52,3.0,9,0,0,57
30356,Finance,region_2,Bachelors,f,other,1,27,3.0,2,0,0,59
2157,Technology,region_17,Bachelors,m,sourcing,1,33,5.0,4,1,1,81
54678,Finance,region_7,Bachelors,m,other,1,34,3.0,5,0,0,58
51064,Operations,region_20,Bachelors,m,other,1,30,3.0,4,0,0,62
46780,Legal,region_26,Bachelors,m,sourcing,1,32,2.0,7,0,0,60
66683,Sales & Marketing,region_20,Bachelors,m,other,1,26,,1,0,0,51
31071,Sales & Marketing,region_8,Bachelors,m,other,1,31,3.0,8,0,0,49
36897,Sales & Marketing,region_2,Bachelors,m,other,1,40,5.0,12,1,0,88
31605,HR,region_2,Bachelors,m,other,1,49,4.0,5,0,0,51
56683,Sales & Marketing,region_1,Masters & above,m,other,1,44,3.0,5,1,0,47
78279,Operations,region_31,Masters & above,m,sourcing,1,37,5.0,7,1,0,57
41316,Sales & Marketing,region_32,Bachelors,m,sourcing,1,37,1.0,9,0,0,50
28089,Operations,region_2,Bachelors,f,other,2,41,3.0,6,0,0,59
35336,Technology,region_2,,m,sourcing,2,41,3.0,7,0,0,82
48888,Sales & Marketing,region_15,,f,other,1,29,4.0,2,1,0,49
41151,Sales & Marketing,region_32,Bachelors,f,sourcing,1,31,4.0,2,0,0,51
56917,Analytics,region_11,Bachelors,m,sourcing,1,27,3.0,5,1,0,85
18005,Sales & Marketing,region_2,,m,other,1,40,5.0,7,1,0,55
37708,Operations,region_26,Bachelors,m,other,1,27,2.0,2,1,0,60
37675,HR,region_20,Bachelors,f,other,1,30,4.0,9,0,0,48
50838,Analytics,region_4,Bachelors,m,sourcing,1,30,3.0,3,0,0,87
27350,Sales & Marketing,region_30,Masters & above,m,other,2,37,3.0,9,0,0,50
64861,Legal,region_5,Bachelors,m,other,1,28,5.0,2,0,0,58
27544,Operations,region_17,Bachelors,m,other,1,24,1.0,2,0,0,59
32220,Sales & Marketing,region_22,Bachelors,m,sourcing,3,28,4.0,4,0,0,49
41081,Sales & Marketing,region_32,Masters & above,m,sourcing,1,27,,1,0,0,50
26224,Sales & Marketing,region_2,Masters & above,f,sourcing,1,45,5.0,8,1,0,49
66456,Operations,region_2,Bachelors,m,other,1,31,5.0,6,0,0,61
36923,Technology,region_2,,f,sourcing,2,44,2.0,7,0,0,77
33963,HR,region_22,Bachelors,m,other,1,47,2.0,16,0,0,47
11682,Analytics,region_23,Masters & above,m,other,3,32,5.0,3,1,0,88
8640,Technology,region_19,Bachelors,m,sourcing,1,30,1.0,6,0,0,81
45392,Sales & Marketing,region_23,Bachelors,m,sourcing,1,32,2.0,10,0,0,45
27473,Analytics,region_13,Masters & above,m,sourcing,1,33,3.0,6,0,0,84
42214,Sales & Marketing,region_7,Bachelors,m,sourcing,2,32,3.0,7,0,0,48
24571,HR,region_2,Masters & above,m,other,1,54,5.0,7,1,0,50
26596,Operations,region_11,Bachelors,m,other,1,29,5.0,2,1,0,57
23333,Sales & Marketing,region_15,Bachelors,f,sourcing,1,32,3.0,7,0,0,48
53307,Sales & Marketing,region_2,Bachelors,f,other,1,24,1.0,3,0,0,50
52373,Sales & Marketing,region_19,Bachelors,m,other,1,38,5.0,8,0,0,49
44787,Technology,region_4,Bachelors,m,other,3,31,3.0,2,0,0,77
57010,Sales & Marketing,region_2,Bachelors,m,sourcing,2,34,5.0,6,1,0,48
9919,Analytics,region_31,Bachelors,m,other,1,35,1.0,3,0,0,86
72464,Sales & Marketing,region_14,,m,other,1,32,1.0,7,0,0,49
41156,Sales & Marketing,region_25,Bachelors,m,sourcing,1,28,,1,0,0,50
30308,Sales & Marketing,region_9,Bachelors,m,other,2,31,3.0,6,1,0,49
1222,Operations,region_4,Masters & above,f,sourcing,1,35,5.0,7,1,0,57
21010,Sales & Marketing,region_11,Bachelors,m,sourcing,1,32,2.0,6,0,0,46
25857,Procurement,region_2,Bachelors,m,sourcing,1,40,3.0,12,0,0,68
970,Analytics,region_22,Bachelors,m,referred,1,31,4.0,5,0,0,86
24437,Procurement,region_28,Masters & above,m,other,1,36,3.0,3,0,0,70
72433,Operations,region_22,Bachelors,m,sourcing,1,26,,1,1,0,55
31484,Sales & Marketing,region_31,Bachelors,m,other,1,30,4.0,4,0,0,47
55482,Finance,region_13,Bachelors,m,other,2,26,3.0,2,0,0,60
74765,Operations,region_15,Masters & above,m,other,1,38,3.0,2,0,0,57
32048,Analytics,region_2,Bachelors,m,other,1,26,5.0,3,1,0,81
75217,Sales & Marketing,region_13,Bachelors,m,other,1,33,4.0,1,0,0,48
29537,Operations,region_11,Bachelors,f,other,1,31,4.0,7,1,1,59
24079,Sales & Marketing,region_31,Bachelors,f,other,1,29,1.0,2,0,0,50
37048,Sales & Marketing,region_22,Bachelors,m,referred,1,30,4.0,9,1,0,45
33835,Sales & Marketing,region_2,,m,other,1,37,1.0,9,0,0,50
46114,Sales & Marketing,region_20,Bachelors,m,sourcing,1,36,2.0,8,0,0,53
62745,Sales & Marketing,region_2,Bachelors,f,sourcing,1,52,1.0,25,0,0,48
60624,Sales & Marketing,region_7,Masters & above,f,other,1,41,1.0,2,0,0,47
31390,Sales & Marketing,region_2,Masters & above,f,other,1,44,1.0,14,0,0,50
16144,Sales & Marketing,region_34,Bachelors,m,other,1,30,3.0,2,0,0,51
47005,Technology,region_22,Bachelors,m,other,3,28,,1,0,0,80
46568,Finance,region_32,Bachelors,m,other,1,40,5.0,4,1,0,62
68929,Operations,region_15,Masters & above,f,sourcing,1,39,2.0,6,0,0,63
60443,Sales & Marketing,region_22,Bachelors,m,sourcing,1,45,3.0,18,0,0,48
41801,Sales & Marketing,region_13,Bachelors,m,sourcing,1,41,5.0,11,1,0,52
19619,Sales & Marketing,region_16,Bachelors,m,other,1,25,1.0,3,0,0,48
66977,Sales & Marketing,region_22,Bachelors,m,sourcing,1,34,3.0,6,0,0,50
55185,Operations,region_26,Masters & above,f,other,1,35,5.0,8,1,0,56
51912,HR,region_2,Masters & above,f,sourcing,1,55,4.0,23,1,0,51
74869,Operations,region_7,Masters & above,m,sourcing,1,43,5.0,6,0,0,59
39239,Operations,region_2,Bachelors,m,sourcing,1,47,5.0,19,1,0,59
67699,Operations,region_2,Bachelors,m,other,1,42,5.0,16,1,0,60
37083,Technology,region_2,Masters & above,m,sourcing,1,37,2.0,7,0,0,78
16123,HR,region_22,Masters & above,m,sourcing,2,36,4.0,6,0,0,54
52093,Operations,region_31,Bachelors,m,sourcing,1,30,1.0,8,0,0,58
23028,Sales & Marketing,region_5,Bachelors,m,sourcing,1,31,1.0,4,0,0,50
53704,Operations,region_19,Bachelors,m,other,1,36,3.0,6,1,0,57
43563,Sales & Marketing,region_22,Bachelors,f,sourcing,1,28,,1,0,0,49
4680,Procurement,region_13,Masters & above,f,other,1,33,3.0,5,1,0,98
50011,Sales & Marketing,region_26,Bachelors,m,sourcing,1,31,5.0,3,0,0,48
47556,Sales & Marketing,region_12,Bachelors,m,other,1,27,5.0,3,1,0,52
54011,Sales & Marketing,region_1,,m,sourcing,1,28,3.0,2,1,0,48
27658,Finance,region_4,Masters & above,m,other,1,40,2.0,6,1,0,56
32518,Procurement,region_2,Bachelors,m,other,1,36,2.0,5,1,0,69
10129,Operations,region_2,Bachelors,f,other,1,24,,1,0,0,61
74605,Technology,region_26,Bachelors,f,other,1,29,4.0,4,0,0,78
61416,Sales & Marketing,region_7,Bachelors,m,other,1,28,1.0,6,0,0,52
13366,Analytics,region_28,Masters & above,m,sourcing,3,31,5.0,7,1,0,86
64694,Technology,region_7,Masters & above,m,sourcing,1,35,2.0,7,0,0,80
53505,Operations,region_7,Bachelors,m,other,1,40,5.0,10,1,0,61
61026,R&D,region_26,Bachelors,m,sourcing,2,31,5.0,4,1,0,84
69907,Technology,region_29,Masters & above,m,other,1,38,4.0,10,1,0,79
16268,Analytics,region_2,Bachelors,m,other,2,27,3.0,7,1,0,85
41910,HR,region_27,Bachelors,m,other,1,28,,1,0,0,54
16543,Technology,region_15,Bachelors,m,other,2,29,3.0,6,0,0,76
29106,Sales & Marketing,region_21,Bachelors,m,sourcing,1,27,,1,0,0,47
52124,Technology,region_2,Masters & above,f,other,1,57,4.0,15,0,0,77
43237,Sales & Marketing,region_22,Bachelors,f,sourcing,1,26,,1,1,0,46
34254,Sales & Marketing,region_2,,m,other,1,54,1.0,23,0,0,48
44978,Procurement,region_11,Bachelors,m,other,1,30,3.0,4,0,0,72
5139,Sales & Marketing,region_26,,m,sourcing,1,27,2.0,3,1,0,48
39468,R&D,region_22,Masters & above,m,other,2,36,5.0,2,1,1,84
61375,Technology,region_23,Masters & above,f,other,1,42,2.0,2,0,0,78
70064,Technology,region_8,Bachelors,m,sourcing,2,28,3.0,4,0,0,79
70712,Technology,region_22,Bachelors,m,other,4,35,2.0,8,0,0,82
14076,Finance,region_26,Bachelors,f,sourcing,1,31,4.0,10,1,0,57
18140,Sales & Marketing,region_28,,m,other,1,29,,1,0,0,49
14970,Operations,region_11,Bachelors,f,sourcing,1,32,5.0,8,1,0,60
74900,Finance,region_2,Bachelors,m,sourcing,1,31,2.0,4,0,0,58
8186,Procurement,region_2,Masters & above,f,other,1,35,1.0,4,0,0,69
60572,Sales & Marketing,region_2,Bachelors,f,other,1,40,1.0,10,0,0,50
61978,Operations,region_22,Masters & above,m,other,3,32,3.0,10,0,0,59
38944,Procurement,region_26,Masters & above,m,sourcing,1,37,3.0,9,0,0,71
40602,Operations,region_7,Bachelors,m,sourcing,1,28,2.0,4,1,0,61
72683,Operations,region_26,Bachelors,m,other,1,26,4.0,2,1,0,56
20778,Operations,region_3,Bachelors,m,sourcing,1,29,2.0,6,0,0,60
61102,Sales & Marketing,region_28,Masters & above,f,other,2,33,2.0,7,1,0,89
